,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,45.0,3341.0,4936444.831286609,30.0,3331.0,4998188.432978689,26.0,2022.0,4761333.063221528,48.0,29.0,3530.0,1979960.3203977528,30.0,3657.0,4236635.2263345
1,45.0,3341.0,4936444.831286609,30.0,3331.0,4998188.432978689,26.0,2022.0,4761333.063221528,48.0,29.0,3530.0,1979960.3203977528,30.0,3657.0,4236635.2263345
2,45.0,3341.0,4936444.831286609,30.0,3331.0,4998188.432978689,26.0,2022.0,4761333.063221528,48.0,29.0,3530.0,1979960.3203977528,30.0,3657.0,4236635.2263345
3,45.0,3341.0,4936444.831286609,30.0,3331.0,4998188.432978689,26.0,2022.0,4761333.063221528,48.0,29.0,3530.0,1979960.3203977528,30.0,3657.0,4236635.2263345
4,45.0,3341.0,4936444.831286609,30.0,3331.0,4998188.432978689,26.0,2022.0,4761333.063221528,48.0,29.0,3530.0,1979960.3203977528,30.0,3657.0,4236635.2263345
5,45.0,3341.0,4936444.831286609,30.0,3331.0,4998188.432978689,26.0,2022.0,4761333.063221528,48.0,29.0,3530.0,1979960.3203977528,30.0,3657.0,4236635.2263345
6,45.0,3341.0,4936444.831286609,30.0,3331.0,4998188.432978689,26.0,2022.0,4761333.063221528,48.0,29.0,3530.0,1979960.3203977528,30.0,3657.0,4236635.2263345
7,45.0,3341.0,4936444.831286609,30.0,3331.0,4998188.432978689,26.0,2022.0,4761333.063221528,48.0,29.0,3530.0,1979960.3203977528,30.0,3657.0,4236635.2263345
8,45.0,3341.0,4936444.831286609,30.0,3331.0,4998188.432978689,26.0,2022.0,4761333.063221528,48.0,29.0,3530.0,1979960.3203977528,30.0,3657.0,4236635.2263345
9,45.0,3341.0,4936444.831286609,30.0,3331.0,4998188.432978689,26.0,2022.0,4761333.063221528,48.0,29.0,3530.0,1979960.3203977528,30.0,3657.0,4236635.2263345
10,45.0,3341.0,4936444.831286609,30.0,3331.0,4998188.432978689,26.0,2022.0,4761333.063221528,48.0,29.0,3530.0,1979960.3203977528,30.0,3657.0,4236635.2263345
11,45.0,3341.0,4936444.831286609,30.0,3331.0,4998188.432978689,26.0,2022.0,4761333.063221528,48.0,29.0,3530.0,1979960.3203977528,30.0,3657.0,4236635.2263345
12,45.0,3341.0,4936444.831286609,30.0,3331.0,4998188.432978689,26.0,2022.0,4761333.063221528,48.0,29.0,3530.0,1979960.3203977528,30.0,3657.0,4236635.2263345
