,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,197.0,8588.0,9420646.470876573,111.0,4434.0,9974772.440894779,84.0,1627.0,9848403.822346432,0.0
1,154.0,8379.0,9935643.70949092,96.0,6492.0,9790068.584570097,75.0,1797.0,9984220.65626677,0.0
2,214.0,11175.0,9691584.65448042,89.0,4599.0,9968797.397416428,91.0,2000.0,9939094.563765226,0.0
3,181.0,11125.0,9952439.233945299,76.0,4973.0,9781870.989293385,61.0,1388.0,9820667.333530216,0.0
4,153.0,7859.0,9751352.26311416,120.0,5518.0,9983696.52992686,64.0,1491.0,9925135.204126047,0.0
5,148.0,8554.0,9888339.530829363,112.0,6318.0,9990496.56355904,69.0,1899.0,9976236.151812933,0.0
6,160.0,7806.0,9945494.902378872,109.0,5735.0,9856118.28856124,82.0,2027.0,9958326.52424897,0.0
7,148.0,6677.0,9334860.524847511,69.0,3099.0,9951427.016009597,63.0,1178.0,9996244.98706473,0.0
8,146.0,10197.0,9458792.928829845,75.0,5744.0,9931411.087203763,60.0,1541.0,9750877.100617396,0.0
9,207.0,10153.0,9529065.59376033,132.0,5803.0,9902095.099827548,115.0,3449.0,9946110.247541761,0.0
10,150.0,10006.0,9651445.846539376,80.0,3578.0,9665830.532160541,93.0,3188.0,9863771.863219773,0.0
11,208.0,13238.0,9807810.371471759,98.0,5204.0,9966110.821188577,89.0,3512.0,9737334.798481993,0.0
12,154.0,7638.0,9743120.652585665,99.0,6273.0,9875975.699208096,66.0,1668.0,9972694.83648942,0.0
