,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,16.0,1541.0,1631226.4433426287,37.0,3034.0,2449967.5636702436,27.0,961.0,2422338.825958939,0.0
1,20.0,1503.0,2109749.758465714,31.0,3301.0,2417087.8290938227,10.0,47.0,2489578.6910840436,0.0
2,30.0,1125.0,1753443.6915879992,33.0,1940.0,2366049.8134739553,19.0,1070.0,2470403.8320973744,0.0
3,10.0,515.0,1557629.7545913502,37.0,4452.0,2468043.0172595913,38.0,1770.0,2490184.634211384,0.0
4,30.0,2576.0,1776559.4662705574,36.0,2035.0,2481486.9635668457,15.0,634.0,2301524.1883642166,0.0
5,10.0,562.0,1717963.1071692114,40.0,2456.0,2412861.921139492,23.0,141.0,2402589.7595448922,0.0
6,30.0,2218.0,2315663.1591258487,32.0,2316.0,2432325.264271607,21.0,1434.0,2405485.7389633623,0.0
7,10.0,882.0,1608037.8617216158,37.0,2077.0,2478917.181374452,21.0,328.0,2312184.1806951,0.0
8,20.0,1136.0,1074153.9285270486,38.0,2737.0,2403505.335876717,39.0,1815.0,2447668.8721829643,0.0
9,10.0,797.0,2047591.4790007528,15.0,1954.0,2434433.8975329874,20.0,1266.0,2476555.3771286453,0.0
10,20.0,1100.0,2275784.8934283457,37.0,2115.0,2288772.585053904,22.0,581.0,2393075.7297613584,0.0
11,10.0,770.0,2304886.966635936,26.0,1819.0,2411536.6946467506,34.0,1278.0,2487877.7435128214,0.0
12,30.0,1220.0,2129206.963027526,34.0,2577.0,2312187.341494264,25.0,328.0,2378717.6549730133,0.0
