,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,45.0,1746.0,4782795.488565229,64.0,3953.0,4955296.5289086485,35.0,1298.0,4774149.106283943,85.0,61.0,5079.0,5940260.730203292,38.0,3443.0,4816918.313029061
1,46.0,2695.0,4403954.308183311,50.0,3040.0,4962986.03206743,29.0,891.0,4895577.969527131,77.0,69.0,4705.0,4508835.7578554265,36.0,2193.0,4994419.329914643
2,70.0,5279.0,4396358.071914812,33.0,3947.0,4941721.460268902,39.0,2097.0,4877466.766693178,73.0,63.0,5596.0,4332583.02549737,30.0,3235.0,4862680.063907564
3,27.0,1391.0,4655539.435642739,33.0,1945.0,4948685.687260607,27.0,1696.0,4840054.926224271,70.0,70.0,5744.0,4730445.497792094,32.0,2990.0,4698255.271095213
4,43.0,1923.0,4887035.024234118,40.0,2802.0,4721467.304228971,34.0,1336.0,4895991.748088273,70.0,51.0,3804.0,4615490.528002822,26.0,2240.0,4135498.587259807
5,65.0,3209.0,4810777.393397898,52.0,3050.0,4925626.375592157,62.0,2582.0,4981758.273204676,98.0,70.0,5110.0,3605958.3685492515,62.0,3833.0,4520370.577805632
6,48.0,5185.0,4916854.97983583,37.0,4622.0,4851303.344146419,28.0,1675.0,4582088.0404472165,58.0,39.0,5326.0,4664098.477615537,24.0,3734.0,4941225.230654966
7,19.0,939.0,2781655.3324962785,48.0,3034.0,4893960.900152678,39.0,2278.0,4751989.8301728545,77.0,53.0,4334.0,4900687.600717452,32.0,1523.0,4686646.349162892
8,52.0,2542.0,4677022.300751412,51.0,2832.0,4858249.671923084,50.0,1699.0,4834390.771686075,80.0,59.0,4723.0,4439346.770162082,45.0,2118.0,4854889.859538339
9,57.0,2603.0,4795572.392504894,56.0,4200.0,4684119.180916191,45.0,2475.0,4576863.468295704,80.0,41.0,3240.0,4594913.252574709,49.0,3584.0,4811888.0910054855
10,57.0,3904.0,4409375.963411196,49.0,3750.0,4977994.110344553,35.0,2065.0,4972672.933336959,73.0,58.0,5131.0,3976770.175899865,34.0,2819.0,4332065.676274324
11,62.0,3082.0,4991611.151843613,46.0,3789.0,4886294.944828298,31.0,1100.0,4494139.561020529,80.0,44.0,4223.0,4410341.9878159845,29.0,3896.0,4973878.183290557
12,23.0,2535.0,4851066.583911916,29.0,3639.0,4817662.5524764825,24.0,1529.0,4888841.841282237,61.0,38.0,3266.0,4087391.6898183837,25.0,2403.0,4519928.691019986
