,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,27.0,2056.0,4919812.171964828,27.0,3519.0,4936678.15571789,29.0,1976.0,4986574.722844336,34.0,24.0,3951.0,3786430.8475232623,18.0,1568.0,4639565.528206511
1,25.0,1183.0,3073152.1202669996,34.0,1792.0,4832480.829644117,17.0,726.0,4789208.821700844,36.0,36.0,3049.0,4247403.682964031,25.0,924.0,4558685.141645918
2,50.0,1995.0,4515991.623706382,39.0,1544.0,4270960.127330283,50.0,1995.0,4724941.856646533,57.0,47.0,2363.0,4626264.719738879,31.0,1836.0,4782478.273071326
3,33.0,2909.0,4445907.121152279,23.0,2051.0,4797831.953087501,24.0,2091.0,4772209.030739323,41.0,31.0,3460.0,3555514.8719967864,24.0,2911.0,4806195.16592974
4,43.0,2272.0,4057141.784883722,41.0,3107.0,4908037.818912882,46.0,2432.0,4908263.402610887,51.0,30.0,1906.0,3818338.2131252964,29.0,2557.0,6006707.218379324
5,52.0,3857.0,4009231.6801731763,43.0,3461.0,4993997.68632256,34.0,2110.0,4852079.5701504145,52.0,36.0,3625.0,4059794.056203852,29.0,2269.0,6947536.240979792
6,56.0,3264.0,4942121.271110881,40.0,2724.0,4822110.782499171,38.0,1492.0,4579447.128761459,61.0,53.0,3210.0,4514126.992746321,35.0,2749.0,4956745.502597598
7,40.0,3042.0,4764280.057714366,39.0,3932.0,4510193.770472708,36.0,3120.0,4581947.750492519,44.0,28.0,3839.0,2883961.1387741575,19.0,1950.0,4106291.942169433
8,35.0,2891.0,4766955.18764201,34.0,2660.0,4537093.451289132,26.0,1803.0,4871026.4991171295,38.0,39.0,3818.0,5419718.44069101,23.0,1978.0,3948487.5613248996
9,45.0,3099.0,4681833.787056272,36.0,3098.0,4728263.122651456,33.0,1940.0,4764079.813200382,50.0,39.0,3299.0,4070323.03313623,23.0,3128.0,4054573.150257227
10,44.0,3690.0,3670078.5190962036,38.0,3918.0,4814848.239103689,44.0,3690.0,4421402.078142257,44.0,32.0,3221.0,2490014.2979811183,39.0,3315.0,3407799.8796343203
11,30.0,2488.0,4941806.592836382,28.0,2922.0,4596336.938044365,31.0,2707.0,4525577.902269124,39.0,24.0,3485.0,2678584.9847989962,19.0,1711.0,4587846.5366150215
12,32.0,3375.0,4368489.343254304,21.0,3329.0,4279375.730381984,29.0,2892.0,4894087.112961498,34.0,30.0,3993.0,4627002.532226275,21.0,3299.0,4605795.258457185
